checkstyle-5.1, HideUtilityClassConstructorCheckTest, 6, 39, checkstyle/checkstyle-5.1/src/checkstyle-src-5.1/src/tests/com/puppycrawl/tools/checkstyle/checks/design/HideUtilityClassConstructorCheckTest.java
checkstyle-5.1, EmptyForIteratorPadCheckTest, 6, 23, checkstyle/checkstyle-5.1/src/checkstyle-src-5.1/src/tests/com/puppycrawl/tools/checkstyle/checks/whitespace/EmptyForIteratorPadCheckTest.java
checkstyle-5.1, NewlineAtEndOfFileCheck, 6, 61, checkstyle/checkstyle-5.1/src/checkstyle-src-5.1/src/checkstyle/com/puppycrawl/tools/checkstyle/checks/NewlineAtEndOfFileCheck.java
checkstyle-5.1, InputSuppressWithNearbyCommentFilter, 6, 31, checkstyle/checkstyle-5.1/src/checkstyle-src-5.1/src/testinputs/com/puppycrawl/tools/checkstyle/filters/InputSuppressWithNearbyCommentFilter.java
checkstyle-5.1, ListToTreeSelectionModelWrapper, 6, 79, checkstyle/checkstyle-5.1/src/checkstyle-src-5.1/src/checkstyle/com/puppycrawl/tools/checkstyle/gui/JTreeTable.java
checkstyle-5.1, InputMethNameEqualClsName, 6, 15, checkstyle/checkstyle-5.1/src/checkstyle-src-5.1/src/testinputs/com/puppycrawl/tools/checkstyle/InputMethNameEqualClsName.java
checkstyle-5.1, MyClassWithGenericSuperMethod1, 6, 4, checkstyle/checkstyle-5.1/src/checkstyle-src-5.1/src/testinputs/com/puppycrawl/tools/checkstyle/coding/InputFinalize.java
cobertura-1.9.4.1, SourceFileDataBaseNameComparator, 6, 9, cobertura/cobertura-1.9.4.1/src/cobertura-1.9.4.1/src/net/sourceforge/cobertura/reporting/html/SourceFileDataBaseNameComparator.java
cobertura-1.9.4.1, NewLocalVariableMethodAdapter, 5, 29, cobertura/cobertura-1.9.4.1/src/cobertura-1.9.4.1/src/net/sourceforge/cobertura/instrument/NewLocalVariableMethodAdapter.java
cobertura-1.9.4.1, CoverageDataFileHandlerTest, 5, 43, cobertura/cobertura-1.9.4.1/src/cobertura-1.9.4.1/test/net/sourceforge/cobertura/coveragedata/CoverageDataFileHandlerTest.java
cobertura-1.9.4.1, JavaParserDebugTokenManager, 5, 1859, cobertura/cobertura-1.9.4.1/src/cobertura-1.9.4.1/src/net/sourceforge/cobertura/javancss/parser/debug/JavaParserDebugTokenManager.java
cobertura-1.9.4.1, AtomicCounterMapTest, 4, 42, cobertura/cobertura-1.9.4.1/src/cobertura-1.9.4.1/test/net/sourceforge/cobertura/coveragedata/countermaps/AtomicCounterMapTest.java
cobertura-1.9.4.1, SomeOtherClassTest, 4, 13, cobertura/cobertura-1.9.4.1/src/cobertura-1.9.4.1/test/SomeOtherClassTest.java
cobertura-1.9.4.1, FirstPassMethodInstrumenter, 4, 133, cobertura/cobertura-1.9.4.1/src/cobertura-1.9.4.1/src/net/sourceforge/cobertura/instrument/FirstPassMethodInstrumenter.java
cobertura-1.9.4.1, CommandLineBuilderTest, 4, 121, cobertura/cobertura-1.9.4.1/src/cobertura-1.9.4.1/test/net/sourceforge/cobertura/util/CommandLineBuilderTest.java
cobertura-1.9.4.1, JUnitXMLParserEntityResolver, 4, 34, cobertura/cobertura-1.9.4.1/src/cobertura-1.9.4.1/test/net/sourceforge/cobertura/reporting/JUnitXMLParserEntityResolver.java
cobertura-1.9.4.1, SecondPassMethodInstrumenter, 4, 273, cobertura/cobertura-1.9.4.1/src/cobertura-1.9.4.1/src/net/sourceforge/cobertura/instrument/SecondPassMethodInstrumenter.java
collections-3.2.1, MockLRUMapSubclassFirstBlocksRemove, 6, 10, collections/collections-3.2.1/src/commons-collections-3.2.1-src/src/test/org/apache/commons/collections/map/TestLRUMap.java
collections-3.2.1, TestAbstractOrderedBidiMapDecorator, 6, 21, collections/collections-3.2.1/src/commons-collections-3.2.1-src/src/test/org/apache/commons/collections/bidimap/TestAbstractOrderedBidiMapDecorator.java
collections-3.2.1, AbstractTestOrderedMapIterator, 5, 115, collections/collections-3.2.1/src/commons-collections-3.2.1-src/src/test/org/apache/commons/collections/iterators/AbstractTestOrderedMapIterator.java
collections-3.2.1, AbstractOrderedMapIteratorDecorator, 5, 45, collections/collections-3.2.1/src/commons-collections-3.2.1-src/src/java/org/apache/commons/collections/iterators/AbstractOrderedMapIteratorDecorator.java
collections-3.2.1, AbstractInputCheckedMapDecorator, 5, 50, collections/collections-3.2.1/src/commons-collections-3.2.1-src/src/java/org/apache/commons/collections/map/AbstractInputCheckedMapDecorator.java
collections-3.2.1, TestUnmodifiableOrderedBidiMap, 5, 48, collections/collections-3.2.1/src/commons-collections-3.2.1-src/src/test/org/apache/commons/collections/bidimap/TestUnmodifiableOrderedBidiMap.java
collections-3.2.1, TestBidiOrderedMapIterator, 5, 32, collections/collections-3.2.1/src/commons-collections-3.2.1-src/src/test/org/apache/commons/collections/bidimap/AbstractTestOrderedBidiMap.java
collections-3.2.1, TestSortedSetSubSet, 5, 102, collections/collections-3.2.1/src/commons-collections-3.2.1-src/src/test/org/apache/commons/collections/set/AbstractTestSortedSet.java
collections-3.2.1, TestDualTreeBidiMap2, 5, 66, collections/collections-3.2.1/src/commons-collections-3.2.1-src/src/test/org/apache/commons/collections/bidimap/TestDualTreeBidiMap2.java
